PlayerIdKey,MLBAMIDKey,NameKey,Display_Name,Display_Team,Display_POS,Player_Type,Preseason_POS,ROS_POS,Preseason_PA,ROS_PA,Preseason_IP,ROS_IP,Preseason_Value,ROS_Value,Projection_Change,Clipped_Projection_Change,YTD_Value,YTD_ROS_Gap,Banked_Value_Signal,Skill_Score,Skill_Adjustment,Sample_Confidence,Confidence_Label,Role_Change,Stock_Label,MLB_Stock_Change,YTD_PA,YTD_G,YTD_IP,YTD_GS,YTD_SV,YTD_wRC+,YTD_xwOBA,YTD_xERA,YTD_FIP,YTD_xFIP,SC_xwOBA,SC_xwOBA_Allowed,SC_Whiff%
33908,820862,jose fermin,José Fermin ,LAA,RP,pitcher,,RP,,,,42.000,,-2.294,,0.000,-4.115,-1.821,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
11384,592454,tommy kahnle,Tommy Kahnle ,BOS,RP,pitcher,RP,,,,46.000,,-10.616,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
33838,684320,yariel rodriguez,Yariel Rodríguez ,TOR,RP,pitcher,,RP,,,,32.000,,-4.785,,0.000,-5.725,-0.940,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
27765,691172,yosver zulueta,Yosver Zulueta ,SEA,RP,pitcher,RP,,,,40.000,,-7.303,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
29114,699151,jedixson paez,Jedixson Paez ,BOS,RP,pitcher,RP,,,,52.000,,-13.113,,,0.000,-9.075,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
14332,606303,joel payamps,Joel Payamps ,ATL,RP,pitcher,RP,,,,55.000,,-4.539,,,0.000,-6.114,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3007876,680695,brennen davis,Brennen Davis ,SEA,OF,hitter,OF,,7.000,,,,-3.977,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3002951,672442,yovanny cruz,Yovanny Cruz ,NYY,RP,pitcher,,RP,,,,29.000,,-7.972,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
27781,694175,pedro leon,Pedro León ,PHI,OF,hitter,OF,,21.000,,,,-3.507,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
28901,696062,wilber dotel,Wilber Dotel ,PIT,RP,pitcher,,RP,,,,27.000,,-9.596,,0.000,-5.109,4.487,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
35466,801139,payton tolle,Payton Tolle ,BOS,SP/RP,pitcher,,SP/RP,,,,64.000,,4.326,,0.000,1.906,-2.420,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
27819,687064,brandon young,Brandon Young ,BAL,SP,pitcher,,SP,,,,45.000,,-1.462,,0.000,5.474,6.936,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
27845,670223,matt mervis,Matt Mervis ,,1B/DH,hitter,1B/DH,,21.000,,,,-7.398,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
28763,694025,felix reyes,Felix Reyes ,PHI,OF,hitter,,OF,,87.000,,,,-2.290,,0.000,-8.907,-6.617,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
5235,457759,justin turner,Justin Turner ,,1B/3B/DH,hitter,,1B/3B/DH,,87.000,,,,-2.363,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
5273,506702,sandy leon,Sandy León ,ATL,C,hitter,,C,,56.000,,,,-5.135,,0.000,-1.453,3.682,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
14162,621043,carlos correa,Carlos Correa ,HOU,3B/SS,hitter,3B/SS,,567.000,,,,4.450,,,0.000,10.207,,0.000,0.522,0.000,0.940,High,STABLE,Missing Anchor,0.000,141.000,,,,,123.095,0.365,,,,0.365,,22.900
6902,527048,martin perez,Martín Pérez ,ATL,SP/RP,pitcher,,SP/RP,,,,26.000,,-113.258,,0.000,1.797,115.055,0.000,0.292,0.000,0.875,High,STABLE_SP,Missing Anchor,0.000,,8.000,35.000,5.000,0.000,,,4.211,4.221,3.979,,0.325,21.600
6655,518886,craig kimbrel,Craig Kimbrel ,NYM,RP,pitcher,,RP,,,,38.000,,-1.612,,0.000,-4.662,-3.051,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
11615,592273,brandon drury,Brandon Drury ,KCR,2B/3B,hitter,,2B/3B,,26.000,,,,0.307,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
12160,592325,ben gamel,Ben Gamel ,ATL,OF,hitter,OF,,35.000,,,,-3.626,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
33821,691769,philip abner,Philip Abner ,ARI,RP,pitcher,,RP,,,,30.000,,-8.391,,0.000,-5.640,2.750,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
33785,694795,josh ekness,Josh Ekness ,MIA,RP,pitcher,,RP,,,,40.000,,-3.838,,0.000,-4.362,-0.524,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
29863,686701,ryan bergert,Ryan Bergert ,KCR,SP/RP,pitcher,SP/RP,,,,56.000,,-92.607,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
30081,701719,tyler samaniego,Tyler Samaniego ,BOS,RP,pitcher,,RP,,,,44.000,,-3.666,,0.000,-0.842,2.824,0.000,0.342,0.000,0.750,High,STABLE_RP,Missing Anchor,0.000,,13.000,15.000,0.000,0.000,,,3.741,3.106,4.324,,,
27472,694363,jared shuster,Jared Shuster ,STL,RP,pitcher,,RP,,,,28.000,,-9.786,,0.000,-4.832,4.954,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
31967,689672,drew thorpe,Drew Thorpe ,CHW,SP,pitcher,SP,,,,44.000,,-5.573,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
14857,573009,joe mantiply,Joe Mantiply ,TOR,RP,pitcher,,RP,,,,35.000,,-5.858,,0.000,-1.120,4.737,0.000,0.592,0.000,0.800,High,STABLE_RP,Missing Anchor,0.000,,15.000,16.000,0.000,0.000,,,4.041,2.669,2.998,,,
12791,547184,michael kelly,Michael Kelly ,ATH,RP,pitcher,RP,,,,58.000,,-6.095,,,0.000,-7.393,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
13594,596112,robert stephenson,Robert Stephenson ,LAA,RP,pitcher,RP,,,,36.000,,-9.252,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3018514,800325,luis lara,Luis Lara ,MIL,OF,hitter,,OF,,16.000,,,,-2.088,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
30056,701581,david festa,David Festa ,MIN,SP/RP,pitcher,SP/RP,,,,58.000,,-80.763,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
30055,700249,cade povich,Cade Povich ,BAL,SP/RP,pitcher,,SP/RP,,,,36.000,,-108.553,,0.000,-47.665,60.888,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
12784,572143,burch smith,Burch Smith ,DET,RP,pitcher,,RP,,,,40.000,,-3.063,,0.000,-43.205,-40.142,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
32056,702273,noah schultz,Noah Schultz ,CHW,SP,pitcher,,SP,,,,71.000,,3.521,,0.000,11.357,7.836,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3017471,701780,tanner mcdougal,Tanner McDougal ,CHW,RP,pitcher,RP,,,,49.000,,-13.579,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
14710,621242,edwin diaz,Edwin Díaz ,LAD,RP,pitcher,RP,,,,66.000,,20.816,,,0.000,-4.458,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
27573,669398,gage workman,Gage Workman ,DET,3B,hitter,,3B,,31.000,,,,-3.012,,0.000,0.656,3.667,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3017284,676063,shane mcguire,Shane McGuire ,ATH,C/1B,hitter,C/1B,,13.000,,,,-3.576,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
27681,686610,ken waldichuk,Ken Waldichuk ,WSN,RP,pitcher,RP,,,,54.000,,-9.553,,,0.000,-8.842,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
12763,606965,chris devenski,Chris Devenski ,PIT,RP,pitcher,,RP,,,,31.000,,-5.939,,0.000,-7.142,-1.203,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
sa3016976,701496,ben cowles,Ben Cowles ,CHC,2B/SS,hitter,2B/SS,,7.000,,,,-2.435,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
32155,804619,john klein,John Klein ,MIN,RP,pitcher,RP,,,,39.000,,-13.608,,,0.000,-7.066,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
33464,691946,george klassen,George Klassen ,LAA,RP,pitcher,RP,,,,49.000,,-11.016,,,0.000,-1.654,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3016975,701162,ben malgeri,Ben Malgeri ,DET,OF,hitter,,OF,,26.000,,,,-1.644,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3016061,700327,welinton herrera,Welinton Herrera ,COL,RP,pitcher,,RP,,,,29.000,,-5.683,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
33492,805347,jim jarvis,Jim Jarvis ,ATL,SS,hitter,,SS,,21.000,,,,-1.366,,0.000,-0.061,1.304,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
2967,502054,tommy pham,Tommy Pham ,,OF,hitter,OF,,154.000,,,,-4.433,,,0.000,-7.333,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
27662,685005,christian roa,Christian Roa ,BAL,RP,pitcher,RP,,,,46.000,,-12.121,,,0.000,-6.909,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
33628,815083,mitch farris,Mitch Farris ,LAA,RP,pitcher,,RP,,,,40.000,,-6.970,,0.000,-6.935,0.034,0.000,0.125,0.000,0.750,High,STABLE_RP,Missing Anchor,0.000,,6.000,15.000,0.000,0.000,,,5.086,5.040,3.845,,,
27668,685126,brandon eisert,Brandon Eisert ,CHW,RP,pitcher,RP,,,,36.000,,-11.711,,,0.000,-6.693,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
33656,805999,a j ewing,A.J. Ewing ,NYM,OF,hitter,,OF,,202.000,,,,-2.823,,0.000,1.903,4.726,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
29615,679775,kyle backhus,Kyle Backhus ,PHI,RP,pitcher,RP,,,,52.000,,-8.461,,,0.000,-46.181,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3015768,699013,esmerlyn valdez,Esmerlyn Valdez ,PIT,OF,hitter,,OF,,26.000,,,,-1.644,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
sa3019825,694351,jacob berry,Jacob Berry ,MIA,3B/OF,hitter,,3B/OF,,62.000,,,,-4.227,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
26215,671131,jackson rutledge,Jackson Rutledge ,PHI,RP,pitcher,RP,,,,42.000,,-13.364,,,0.000,-7.457,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19531,671345,jason foley,Jason Foley ,SFG,RP,pitcher,,RP,,,,37.000,,-3.631,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
24914,681751,lazaro estrada,Lazaro Estrada ,TOR,RP,pitcher,,RP,,,,28.000,,-9.251,,0.000,-4.389,4.862,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
16233,622088,tejay antone,Tejay Antone ,CIN,RP,pitcher,,RP,,,,33.000,,-6.570,,0.000,-3.510,3.060,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
22487,670912,johan oviedo,Johan Oviedo ,BOS,SP,pitcher,SP,,,,97.000,,1.929,,,0.000,-8.329,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24710,681168,luis curvelo,Luis Curvelo ,TEX,RP,pitcher,RP,,,,40.000,,-12.025,,,0.000,-7.375,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
22915,672841,carlos vargas,Carlos Vargas ,SEA,RP,pitcher,RP,,,,56.000,,-4.126,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19802,640902,jhonny pereda,Jhonny Pereda ,SEA,C,hitter,,C,,5.000,,,,-0.904,,0.000,-1.495,-0.591,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
18819,628451,andy ibanez,Andy Ibáñez ,NYM,2B/3B,hitter,2B/3B,,266.000,,,,-1.470,,,0.000,-8.406,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
18674,663765,jake woodford,Jake Woodford ,MIL,RP,pitcher,,RP,,,,39.000,,-6.802,,0.000,-2.718,4.084,0.000,0.424,0.000,0.805,High,STABLE_RP,Missing Anchor,0.000,,11.000,16.100,0.000,1.000,,,5.333,2.739,3.405,,,
19514,668800,andrew knizner,Andrew Knizner ,COL,C,hitter,C,,13.000,,,,-3.576,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
20626,682515,logan porter,Logan Porter ,SFG,C,hitter,,C,,5.000,,,,-0.904,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
18554,646241,enmanuel de jesus,Enmanuel De Jesus ,DET,RP,pitcher,RP,,,,50.000,,-11.995,,,0.000,-3.549,,0.000,0.384,0.000,0.378,Medium,STABLE,Missing Anchor,0.000,,11.000,15.100,0.000,0.000,,,4.304,2.585,4.234,,,
18548,656529,sam hentges,Sam Hentges ,SFG,RP,pitcher,,RP,,,,42.000,,-2.180,,0.000,-6.500,-4.320,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
19309,670950,trevor richards,Trevor Richards ,CHW,RP,pitcher,,RP,,,,39.000,,-4.524,,0.000,-6.495,-1.971,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
17696,621028,kevin newman,Kevin Newman ,KCR,2B/3B/SS,hitter,2B/3B/SS,,7.000,,,,-1.895,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
20538,669304,jose miranda,Jose Miranda ,SDP,3B,hitter,3B,,14.000,,,,-7.081,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
18433,664731,p j higgins,P.J. Higgins ,CIN,C,hitter,,C,,5.000,,,,-0.904,,0.000,-3.735,-2.830,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
20531,676710,kutter crawford,Kutter Crawford ,BOS,RP,pitcher,RP,,,,63.000,,-7.747,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
20505,671221,drew waters,Drew Waters ,KCR,OF,hitter,OF,,14.000,,,,-3.925,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
17282,656629,michael kopech,Michael Kopech ,,RP,pitcher,RP,,,,38.000,,-11.984,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24986,681882,colin selby,Colin Selby ,BAL,RP,pitcher,RP,,,,45.000,,-9.309,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19524,660604,alan rangel,Alan Rangel ,PHI,RP,pitcher,,RP,,,,30.000,,-8.698,,0.000,-4.656,4.042,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
17975,664068,scott kingery,Scott Kingery ,CHC,2B/OF,hitter,2B/OF,,14.000,,,,-2.833,,,0.000,0.228,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
23790,677943,will banfield,Will Banfield ,CIN,C,hitter,C,,6.000,,,,-3.290,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19481,621053,tyler ferguson,Tyler Ferguson ,CHC,RP,pitcher,RP,,,,52.000,,-8.994,,,0.000,-8.930,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
16122,605447,jordan romano,Jordan Romano ,COL,RP,pitcher,RP,,,,60.000,,1.748,,,0.000,-3.905,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19422,661531,brian serven,Brian Serven ,ATH,C,hitter,,C,,5.000,,,,-0.904,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24621,680802,ryan weiss,Ryan Weiss ,HOU,SP,pitcher,SP,,,,89.000,,0.799,,,0.000,-56.470,,0.000,0.104,0.000,0.475,Medium,STABLE,Missing Anchor,0.000,,7.000,19.000,0.000,0.000,,,6.011,6.685,4.429,,,
17755,622098,drew smith,Drew Smith ,MIN,RP,pitcher,RP,,,,36.000,,-12.666,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
22717,672582,angel zerpa,Angel Zerpa ,MIL,RP,pitcher,RP,,,,60.000,,0.252,,,0.000,-5.278,,0.000,0.066,0.000,0.305,Low,STABLE,Missing Anchor,0.000,,12.000,12.200,0.000,2.000,,,7.142,5.317,4.263,,,
24257,678877,jhonkensy noel,Jhonkensy Noel ,BAL,1B/OF,hitter,1B/OF,,14.000,,,,-3.019,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
22707,672569,gustavo campero,Gustavo Campero ,LAA,OF,hitter,OF,,7.000,,,,-4.266,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19312,615698,cal quantrill,Cal Quantrill ,TEX,SP/RP,pitcher,,SP/RP,,,,30.000,,-115.186,,0.000,-3.405,111.781,0.000,0.197,0.000,0.352,Medium,STABLE,Missing Anchor,0.000,,6.000,14.100,0.000,0.000,,,4.640,3.595,4.648,,,
21894,666619,gregory santos,Gregory Santos ,SFG,RP,pitcher,RP,,,,36.000,,-10.714,,,0.000,-5.825,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24580,680686,josiah gray,Josiah Gray ,WSN,SP,pitcher,SP,,,,79.000,,-13.474,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19316,641778,eric lauer,Eric Lauer ,TOR,SP/RP,pitcher,SP/RP,,,,67.000,,-79.635,,,0.000,-55.033,,0.000,0.081,0.000,0.903,High,STABLE,Missing Anchor,0.000,,8.000,36.100,6.000,0.000,,,5.826,6.932,5.471,,0.374,20.400
22557,672279,michael siani,Michael Siani ,LAD,OF,hitter,OF,,7.000,,,,-3.977,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19252,624415,cavan biggio,Cavan Biggio ,HOU,1B/OF/DH,hitter,1B/OF/DH,,7.000,,,,-3.977,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24203,678821,luis peralta,Luis Peralta ,CHC,RP,pitcher,RP,,,,42.000,,-14.362,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
24591,680702,joey gerber,Joey Gerber ,NYM,RP,pitcher,,RP,,,,34.000,,-6.157,,0.000,-5.172,0.986,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
17920,664074,cody ponce,Cody Ponce ,TOR,SP,pitcher,SP,,,,164.000,,5.594,,,0.000,4.044,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
16507,656186,dan altavilla,Dan Altavilla ,MIN,RP,pitcher,RP,,,,42.000,,-12.857,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
21205,641401,connor brogdon,Connor Brogdon ,CLE,RP,pitcher,RP,,,,52.000,,-8.529,,,0.000,-4.630,,0.000,0.182,0.000,0.378,Medium,STABLE,Missing Anchor,0.000,,15.000,15.100,0.000,1.000,,,4.837,6.106,4.158,,,
19318,642136,matt thaiss,Matt Thaiss ,BOS,C,hitter,C,,6.000,,,,-3.001,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
21523,663697,jonathan india,Jonathan India ,KCR,2B/3B/OF/DH,hitter,2B/3B/OF/DH,,497.000,,,,4.765,,,0.000,-1.007,,0.000,0.132,0.000,0.387,Medium,STABLE,Missing Anchor,0.000,58.000,,,,,81.020,0.285,,,,0.285,,22.600
19320,664192,joey lucchesi,Joey Lucchesi ,LAA,RP,pitcher,RP,,,,54.000,,-9.226,,,0.000,-8.310,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
21131,664744,jose espada,Jose Espada ,BAL,RP,pitcher,,RP,,,,29.000,,-7.175,,0.000,-6.318,0.857,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
19695,657756,connor seabold,Connor Seabold ,DET,RP,pitcher,RP,,,,52.000,,-13.449,,,0.000,-5.716,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19795,624522,keegan thompson,Keegan Thompson ,COL,RP,pitcher,RP,,,,40.000,,-13.040,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
17969,663567,peter lambert,Peter Lambert ,HOU,SP,pitcher,,SP,,,,56.000,,0.893,,0.000,17.304,16.411,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
19924,663542,bryan hudson,Bryan Hudson ,CHW,RP,pitcher,,RP,,,,47.000,,1.731,,0.000,2.367,0.636,0.000,0.653,0.000,0.900,High,STABLE_RP,Missing Anchor,0.000,,19.000,18.000,0.000,2.000,,,2.857,2.384,3.321,,,
21584,663941,tristan beck,Tristan Beck ,SFG,RP,pitcher,,RP,,,,26.000,,-6.114,,0.000,-5.841,0.273,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
15679,642133,rowdy tellez,Rowdy Tellez ,ATL,1B/DH,hitter,1B/DH,,35.000,,,,-7.468,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
22274,669392,samad taylor,Samad Taylor ,SDP,OF,hitter,OF,,7.000,,,,-3.977,,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
17948,663423,trent thornton,Trent Thornton ,CHC,RP,pitcher,,RP,,,,37.000,,-5.134,,0.000,-5.708,-0.574,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
20151,675916,james karinchak,James Karinchak ,ATL,RP,pitcher,,RP,,,,29.000,,-6.492,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
25501,687606,paxton schultz,Paxton Schultz ,WSN,RP,pitcher,,RP,,,,35.000,,-6.803,,0.000,-2.201,4.603,0.000,0.410,0.000,0.760,High,STABLE_RP,Missing Anchor,0.000,,11.000,15.200,0.000,1.000,,,4.329,3.489,3.982,,,
20126,666185,dylan carlson,Dylan Carlson ,PHI,OF,hitter,OF,,84.000,,,,-3.041,,,0.000,-3.300,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
25582,669620,brady basso,Brady Basso ,ATH,RP,pitcher,,RP,,,,30.000,,-7.001,,0.000,-7.381,-0.380,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
17484,650391,eloy jimenez,Eloy Jiménez ,,DH/OF,hitter,DH/OF,,14.000,,,,-3.925,,,0.000,-3.064,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
25589,671111,sammy peralta,Sammy Peralta ,COL,RP,pitcher,,RP,,,,31.000,,-7.146,,0.000,,,0.000,0.500,0.000,0.000,Low,STABLE_RP,Missing Anchor,0.000,,,,,,,,,,,,,
20099,663978,chris paddack,Chris Paddack ,CIN,SP,pitcher,SP,,,,134.000,,-14.922,,,0.000,-48.469,,0.000,0.202,0.000,0.755,High,STABLE,Missing Anchor,0.000,,7.000,30.200,6.000,0.000,,,4.323,4.965,4.437,,0.329,22.100
23313,676130,jose butto,José Buttó ,SFG,RP,pitcher,RP,,,,64.000,,-1.563,,,0.000,-9.380,,0.000,0.500,0.000,0.000,Low,STABLE,Missing Anchor,0.000,,,,,,,,,,,,,
